주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,현재 주차 차량수,현재 주차 차량수 업데이트시간,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 요금,버스 추가 단위 시간(분 단위),일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도,공유 주차장 관리업체명,공유 주차장 여부,공유 주차장 관리업체 링크,공유 주차장 기타사항
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56942229,126.9923412,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56953264,126.9923284,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56882001,126.9924153,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56898596,126.9923954,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56947712,126.9923344,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56887639,126.9924071,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56964546,126.9923151,,N,,
1452219,청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.1.12 18:14,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56959054,126.9923216,,N,,
1452263,사직로3 관광버스 주차허용 구간(시),종로구 사직동 240-0 (한국갤럽 앞 ~ 풍림스페이스본 버스정류장 전),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57458327,126.9677012,,N,,
1452263,사직로3 관광버스 주차허용 구간(시),종로구 사직동 240-0 (한국갤럽 앞 ~ 풍림스페이스본 버스정류장 전),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57451943,126.9676161,,N,,
1452263,사직로3 관광버스 주차허용 구간(시),종로구 사직동 240-0 (한국갤럽 앞 ~ 풍림스페이스본 버스정류장 전),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57470832,126.9678757,,N,,
1452263,사직로3 관광버스 주차허용 구간(시),종로구 사직동 240-0 (한국갤럽 앞 ~ 풍림스페이스본 버스정류장 전),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57464656,126.9677885,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59155102,126.9685348,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58969281,126.9715602,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59208084,126.9677545,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58889069,126.9719219,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59181989,126.9681427,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59148349,126.9686336,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58950581,126.971794,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59161666,126.9684399,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59002839,126.971061,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59036829,126.970548,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59128807,126.9689842,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5919527,126.9679543,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58985486,126.9713162,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58924877,126.9719059,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58936787,126.9718706,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5916861,126.9683403,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58901498,126.9719209,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58977196,126.9714405,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58960595,126.9716846,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59011436,126.9709365,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59028662,126.9706719,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59020125,126.970811,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59135008,126.9688601,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59045039,126.9704246,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59141421,126.968743,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58994088,126.9711917,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59052736,126.9703112,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.58913248,126.9719199,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59060793,126.970188,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59188583,126.9680476,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59071025,126.9700333,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59201773,126.9678575,,N,,
1452264,창의문로 관광버스 주차허용 구간(시),종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),NS,노상 주차장,4,버스전용 주차장,02-2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.59175279,126.9682425,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5761638,126.9705109,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57606405,126.971674,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57614022,126.9708636,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57615099,126.9707468,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57616678,126.9702886,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5761683,126.9701711,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57605407,126.9717895,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57607454,126.9715578,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5761587,126.970629,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57612896,126.9709802,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57611823,126.9710954,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57610607,126.9712109,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.5760861,126.9714424,,N,,
1452323,사직로1 관광버스 주차허용 구간(시),종로구 내자동 35-0 내자동 54(치과의원) ~ 필운동 227(금고 앞),NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,0,,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,Y,유료,Y,유료,0,1.11101E+12,0,0,0,0,0,0,0,0,0,37.57609597,126.9713266,,N,,
